,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,date_recorded_year,date_recorded_month,date_recorded_day,date_recorded_weekday,amount_per_man,age,date_recorded_year_date_recorded_month_0_fq,date_recorded_year_date_recorded_month_1_fq,date_recorded_year_date_recorded_month_2_fq,basin_0_fq,basin_1_fq,basin_2_fq,lga_0_fq,lga_1_fq,lga_2_fq,extraction_type_class_0_fq,extraction_type_class_1_fq,extraction_type_class_2_fq,region_0_fq,region_1_fq,region_2_fq,management_0_fq,management_1_fq,management_2_fq,ward_0_fq,ward_1_fq,ward_2_fq,scheme_name_0_fq,scheme_name_1_fq,scheme_name_2_fq,region_code_0_fq,region_code_1_fq,region_code_2_fq,extraction_type_0_fq,extraction_type_1_fq,extraction_type_2_fq,construction_year_0_fq,construction_year_1_fq,construction_year_2_fq,date_recorded_year_0_fq,date_recorded_year_1_fq,date_recorded_year_2_fq,date_recorded_month_0_fq,date_recorded_month_1_fq,date_recorded_month_2_fq
56211,0.0,2011-08-04,Norad/rudep,1635,DWE,31.43965702,-8.27236961,Kwa Mwambande,0,Lake Tanganyika,Tunzi,Rukwa,15,2,Sumbawanga Rural,Mkowe,250,True,VWC,Unknown,False,1991,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,2011,8,4,3,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59256,0.0,2013-02-03,Unicef,1278,TWESA,30.94620554,-3.23330671,Kwa Juma,0,Lake Tanganyika,Kayengele A,Kigoma,16,1,Kibondo,Kasuga,560,True,VWC,Unknown,False,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,3,6,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14153,0.0,2011-07-27,He,0,HE,31.63531288,-1.71809365,Kabubuya,0,Lake Victoria,Bubuya,Kagera,18,3,Muleba,Ijumbi,0,True,VWC,Unknown,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,hand pump,hand pump,2011,7,27,2,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59320,70.0,2013-02-24,Fini Water,194,Fini water,39.80989952,-10.72923213,Kwa Salum Subiri,0,Ruvuma / Southern Coast,Mwembechai,Mtwara,99,1,Mtwara Rural,Namtuhuka,500,True,VWC,Mnyawi water supply,True,1978,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2013,2,24,6,0.14,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214,0.0,2013-01-19,Government Of Tanzania,332,District Water Department,38.22459374,-10.3731156,Msikitini,0,Ruvuma / Southern Coast,Libula,Lindi,8,3,Nachingwea,Mbondo,280,True,VWC,Mbondo,False,0,other,other,other,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,hand dtw,borehole,groundwater,communal standpipe multiple,communal standpipe,2013,1,19,5,0.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50554,0.0,2013-02-16,Padep,1422,PADEP,34.57209570000001,-4.59044672,Lamboni,0,Internal,Mdughuyu,Singida,13,1,Iramba,Iguguno,352,True,VWC,Unknown,True,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,dam,dam,surface,communal standpipe multiple,communal standpipe,2013,2,16,5,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39386,0.0,2012-10-20,Tcrs,0,TCRS,32.2256808,-4.6378779,Meshaki,0,Lake Tanganyika,Barabara 6,Tabora,14,4,Urambo,Milambo,0,True,VWC,Unknown,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,2012,10,20,5,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,0.0,2013-02-05,World Bank,350,WORLD BANK,38.12332458,-10.93006517,Kwa Ally Omary,0,Ruvuma / Southern Coast,Mkasale,Mtwara,90,63,Nanyumbu,Lemasule,1,True,VWC,Unknown,True,2010,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,other,other,2013,2,5,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24435,0.0,2013-01-16,Ministry Of Water,853,Wizara ya maji,34.97864795,-5.90537282,Kwa Mlewa,0,Internal,Chinyika,Singida,13,3,Manyoni,Sasajila,250,True,VWC,Riftvalley Project water supply,False,1978,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2013,1,16,2,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29623,0.0,2011-07-28,Government Of Tanzania,0,Central Government,31.46243237,-2.6459639,Kwa Mzee Garayisa,0,Lake Victoria,Kasusura B,Kagera,18,8,Chato,Kachwamba,0,True,VWC,Kabondo,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe multiple,communal standpipe,2011,7,28,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39071,0.0,2011-07-15,Lga,1155,DWE,31.18788988,-6.3765443,Shuleni Songambele,0,Lake Rukwa,Cha Mashariki,Rukwa,15,1,Mpanda,Nsimbo,1250,False,Water authority,Unknown,True,1988,other,other,other,water authority,commercial,never pay,never pay,soft,good,seasonal,seasonal,other,other,unknown,other,other,2011,7,15,4,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8614,20.0,2011-02-28,Water User As,248,Wa,38.38640224,-6.33533368,Kanisani,0,Wami / Ruvu,Kisanga,Pwani,6,1,Bagamoyo,Msata,40,True,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,wua,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,2011,2,28,0,0.5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33445,0.0,2011-03-13,Roman,1491,Roman,34.70279521,-9.8134903,none,0,Lake Nyasa,Lwavyo Juu,Iringa,11,5,Ludewa,Lugarawa,75,True,VWC,Lugara,False,2008,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,13,6,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14570,0.0,2011-04-04,Unknown,0,Unknown,33.27106549,-9.36841805,Graveyard,0,Lake Nyasa,Igumila,Mbeya,12,5,Ileje,Ndola,0,True,VWC,Unknown,False,0,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,2011,4,4,0,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30969,0.0,2012-10-22,Water Aid /sema,0,Water Aid /sema,32.3582774,-4.34314091,Toloma,0,Lake Tanganyika,Toloma,Tabora,14,4,Urambo,Kashishi,0,True,VWC,Unknown,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,2012,10,22,0,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52935,0.0,2013-02-03,Fini Water,42,Fini water,39.76016811,-10.35527903,Kwa Mzee Nagwenya,0,Ruvuma / Southern Coast,Majengo,Mtwara,99,1,Mtwara Rural,Kitere,200,True,Unknown,Unknown,True,1985,other,other,other,vwc,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,other,other,2013,2,3,6,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17984,20.0,2013-02-04,Tcrs,1555,TCRS,34.06004196,-6.0130367,Kwa Sued,0,Internal,Namba Moja,Singida,13,3,Manyoni,Mgandu,300,True,Unknown,Unknown,False,1993,afridev,afridev,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,4,0,0.06666666666666667,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19287,0.0,2013-02-05,Government Of Tanzania,1268,TCRS,30.51165389,-3.60880969,Kumgogo Primary School,0,Lake Tanganyika,Nyagwirongwe,Kigoma,16,1,Kibondo,Mabamba,550,True,VWC,Unknown,False,2007,india mark iii,india mark iii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,2013,2,5,1,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37062,0.0,2012-10-20,Netherlands,0,DWE,34.07460266,-3.114991,Mling'Osha,0,Lake Victoria,Mwakabeya,Shinyanga,17,2,Maswa,Ipililo,0,True,WUG,Unknown,False,0,other,other,other,wug,user-group,other,other,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,2012,10,20,5,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8099,0.0,2013-01-15,Government Of Tanzania,0,GOVERNMENT,32.65825291,-4.33773693,Kwa Lazima,0,Lake Tanganyika,Semembela,Tabora,14,1,Nzega,Semembela,0,False,VWC,Unknown,False,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,seasonal,seasonal,shallow well,shallow well,groundwater,other,other,2013,1,15,1,,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37267,0.0,2013-03-15,0,-42,0,39.41471479,-6.8638996,Shuleni,0,Wami / Ruvu,Shule Ya Msingi,Dar es Salaam,7,3,Temeke,Somangira,140,True,VWC,Unknown,False,1970,mono,mono,motorpump,vwc,user-group,never pay,never pay,salty,salty,dry,dry,machine dbh,borehole,groundwater,other,other,2013,3,15,4,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33578,0.0,2013-02-03,Government Of Tanzania,1128,Distri,31.16516868,-6.08474365,Kanisani,0,Lake Tanganyika,Magharibi,Rukwa,15,1,Mpanda,Katumba,1010,True,VWC,Unknown,True,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2013,2,3,6,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28188,0.0,2013-01-27,Ministry Of Water,1404,Idara ya maji,34.79909369,-5.61843083,Kwa Charles Dude,0,Internal,Mininga B,Singida,13,3,Manyoni,Manyoni,150,True,VWC,Mkwese water supply,False,1973,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2013,1,27,6,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52221,0.0,2013-02-21,Government Of Tanzania,-31,DWE,39.46416369,-8.84545475,Kwakirombo,0,Ruvuma / Southern Coast,Mpara,Lindi,80,13,Kilwa,Masoko,400,True,Unknown,Unknown,True,1983,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,2013,2,21,3,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10714,0.0,2011-03-29,Government Of Tanzania,0,Gover,36.27097505,-6.95641796,Kwa Mwalimu Kapwaga,0,Rufiji,Igunga A,Dodoma,1,1,Mpwapwa,Rudi,0,True,VWC,Unknown,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,2011,3,29,1,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56241,0.0,2011-03-07,Dhv\norp,316,DHV,35.79167156,-8.80184245,Kwalindimu,0,Rufiji,Mjimwema,Morogoro,5,3,Kilombero,Mlimba,300,True,VWC,Mlimba W,True,2002,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,2011,3,7,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30650,0.0,2013-03-07,Hesawa,1625,Hesawa,34.67222605,-1.84490548,Shakanye Manchare,0,Lake Victoria,Polisi,Mara,20,2,Serengeti,Mugumu Urban,100,Unknown,Other,Unknown,True,1994,swn 80,swn 80,handpump,other,other,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,2013,3,7,3,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,50.0,2011-04-16,World Bank,0,Ma,36.97189785,-6.21475805,Kwa Nerson,0,Wami / Ruvu,Sangeti,Morogoro,5,1,Kilosa,Mamboya,749,True,VWC,Ki,False,2006,ksb,submersible,submersible,vwc,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,2011,4,16,5,0.06675567423230974,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20522,0.0,2013-01-26,Rudep,773,Distri,30.44251135,-6.81509556,Zahanati,0,Lake Tanganyika,Jiweni,Rukwa,15,1,Mpanda,Karema,230,True,VWC,Unknown,True,1994,other,other,other,vwc,user-group,never pay,never pay,salty,salty,dry,dry,hand dtw,borehole,groundwater,other,other,2013,1,26,5,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54845,0.0,2011-07-23,Danida,0,Central government,33.8034463,-9.51294337,Kwa David Mwambipile,0,Lake Nyasa,Nkokwa,Mbeya,12,3,Kyela,Ipande,0,True,VWC,Sinyanga  water supplied sc,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,2011,7,23,5,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58846,0.0,2013-02-27,Danida,857,DANIDA,36.00877738,-10.7475464,Kwa Liponji,0,Ruvuma / Southern Coast,Uzunguni,Ruvuma,10,5,Namtumbo,Mkongo,400,True,VWC,Njalamatata water gravity scheme,True,0,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,2013,2,27,2,0.0,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52780,0.0,2012-10-15,Government Of Tanzania,0,Central government,32.31096164,-4.94356375,Ngenzi Maswana,0,Lake Tanganyika,Makazi Center,Tabora,14,3,Uyui,Ufuluma,0,True,VWC,Unknown,True,0,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2012,10,15,0,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30608,0.0,2011-02-21,Cdtf,1364,CDTF,34.61661828,-9.96742046,none,0,Lake Nyasa,Ituni,Iringa,11,5,Ludewa,Luana,19,False,VWC,Mgowel,False,1984,gravity,gravity,gravity,vwc,user-group,other,other,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,2011,2,21,0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22579,0.0,2011-08-04,Hifab,0,Hesawa,33.29630433,-2.97504127,Igunguhi,0,Lake Victoria,Igunguhi,Mwanza,19,4,Kwimba,Ngudu,0,True,VWC,Unknown,True,0,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,hand pump,hand pump,2011,8,4,3,,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53552,0.0,2012-10-28,Hesawa,0,DWE,0.0,-2e-08,Kwa Amos,0,Lake Victoria,Mwaniga,Mwanza,19,2,Magu,Badugu,0,True,VWC,Unknown,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,2012,10,28,6,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54598,0.0,2013-02-24,Fini Water,191,Fini water,39.80348851,-10.71462109,Kwa Hasani Hela,0,Ruvuma / Southern Coast,Ziwani,Mtwara,99,1,Mtwara Rural,Nanyamba,1000,True,VWC,Mnyawi water supply,True,1978,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,2013,2,24,6,0.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47030,0.0,2012-10-15,Rwssp,0,WEDECO,34.19364109,-3.0339061000000003,Nguvu Moja,0,Lake Victoria,Gimbagu,Shinyanga,17,6,Meatu,Kisesa,0,True,WUG,None,True,0,other,other,other,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,2012,10,15,0,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51761,0.0,2012-10-21,Tcrs,0,TCRS,32.12661063,-4.65004875,Vabiano Ndamagari,0,Lake Tanganyika,24B,Tabora,14,4,Urambo,Kanindo,0,True,VWC,Unknown,True,0,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,2012,10,21,6,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,0.0,2012-10-17,Rwssp,0,DWE,33.64033396,-3.56305401,Mwalukanguji,0,Internal,Mwajiji,Shinyanga,17,8,Kishapu,Mwadui Lohumbo,0,True,WUG,Unknown,False,0,other,other,other,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,other,other,2012,10,17,2,,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
